gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,ri_5,ri_10,ri_50,ri_500
1411300,1.188186,0.374179,1.337293,0.72423,1.050374,0.339288,3.022748,0.95,1.9,3.9,4.875,0,175.15,7,1,0,0.22,-13,3.17545,2.534944,0.048562,0.048095,0.798294,22.85,1.336257,1,261.7,4.681574,4,39.30694,-74.82056,15.25,79.32,79.37,49.296,1.5,0.365409,39.689338,14.098555,5.837616,0,0,40.329658,0.8487,5.353999,0.893806,0.924639,1,0.245478,2.369846,340,417,748,1336
1434025,2.81644,0.634762,1.356883,0.493758,0.73885,0.244658,9.080074,8.3,1.418803,51.65,9.932692,0,163.85,1,1,0,0.19,-15.2,4.437002,2.272434,0.134901,0.237814,0.512155,19.15,1.178462,1,224.8,3.216023,4,41.99537,-74.50099,729.33,9.7,9.9,0.833333,0.666171,0.289442,25.075505,40.244183,12.472581,0,0,0,1,5.143147,0.894838,1,2,0.19,2,532,658,1082,1858
1518862,1.198378,0.39529,1.745605,0.429466,1.643721,0.034516,4.286292,16.25,2.321429,120.15,13.890173,0,163.65,1,1,0,0.1615,-15.7286,3.031641,2.267785,0.219951,0.201111,0.748039,18.5,1.138462,1,221.2,3.219796,4,41.92313,-77.53193,600.87,233.91,234.49,3.427441,1.326333,0.57701,26.92625,53.543282,14.02504,0,0,5.569762,0.9837,3.946255,0.82947,0.814054,3,0.181859,1.592973,7127,8690,12538,17755
1586610,1.163195,0.351986,1.490414,0.661738,1.225913,0.235571,3.028773,3.5,1.129032,18.1,9.282051,0,168.5,3,0.961901,0,0.013,-14.039,3.304661,2.544048,0.080269,0.088413,0.769836,22.4,1.201072,1,249.1,4.294828,4,39.45189,-76.95531,196.88,72.7,72.81,1.016807,1.359702,0.576391,29.026561,49.231084,16.088034,0,0,5.611917,0.3247,2.516293,0.726847,1,3,0.18,1.5,3047,3594,5580,9653
1591400,1.067366,0.32492,1.293035,0.63594,1.276612,0.186319,2.484253,5,1.190476,23.95,11.975,0,168.45,3,0.993616,0,0.01,-14.1,3.285006,2.624024,0.076207,0.083876,0.798788,23.1,1.225464,1,253.55,4.405734,4,39.25597,-77.05106,149.21,59.09,59.61,1.031579,1.5,0.680229,26.135165,54.425534,19.432195,0,0,0,0.3311,2.26057,0.717494,1,3,0.18,1.5,2221,2405,3517,4684
1594950,1.803768,0.460016,2.236437,0.468281,1.696369,0.019988,6.396276,8.55,1.727273,116.85,15.27451,0.009172,163.55,1,1,0,0.1321,-16.2759,3.921103,2.453434,0.06782,0.189214,0.6257,15.25,1.101083,1,194.25,2.84199,4,39.27669,-79.39031,899.82,6.12,6.1,1,0.8,0.362,38.625,46.125,15.375,0,0,0,0.9731,4.645883,0.864966,0.986387,2,0.189864,1.993193,325,461,786,1793
1638480,0.996602,0.328432,1.699459,0.488001,2.206751,0.025309,3.298659,12.9,2.080645,112.6,14.435897,0,168.25,2,0.585641,0.003584,0.0249,-13.8061,3.034423,2.558117,0.129989,0.084558,0.843032,21.7,1.243553,1,254,4.572457,4,39.25455,-77.57638,155.98,232,233.83,1.033241,1.4247,0.625137,40.762793,35.614777,23.723315,0,0,0,0.4659,3.013348,0.756075,0.932091,3,0.180679,1.533954,7320,9440,17985,30683
1669520,1.133552,0.346317,2.004155,0.598059,1.744023,0.021344,3.122275,3.25,2.708333,75.25,19.802632,0.004107,176.25,7,1,0,0.2364,-12.4147,3.273159,2.690151,0.177758,0.03682,0.821882,22.65,1.173575,1,252.75,4.489343,4,37.63375,-76.69635,25.42,277.39,277.68,38.212766,1.5,0.598135,60.940091,19.815781,19.256525,0,0,0,0.9295,5.241817,0.858529,0.942779,1,0.245995,2.348501,2431,2970,6107,13401
2011400,0.992886,0.301921,1.703202,0.541783,1.994208,0.126013,3.227137,9.4,2.088889,73.75,13.053097,0,171.45,1,0.602931,0.007491,0.1903,-14.6756,3.288565,2.54305,0.071666,0.129155,0.773301,20.1,1.221884,1,236.65,3.756349,4,38.04235,-79.88144,783.86,407.72,409.88,0.94127,0.946663,0.406894,44.101073,37.010104,18.606526,0,0,0.312907,0.9953,4.855279,0.873319,0.959494,2,0.189595,1.979747,5395,7068,14822,30092
2011460,1.458133,0.428325,1.788711,0.446487,1.6315,0.057902,5.070299,13.8,1.957447,111.2,16.474074,0,164.35,1,0.907235,0,0.1663,-15.5249,3.404267,2.516743,0.051832,0.148878,0.739291,19.15,1.208202,1,231.8,3.593798,4,38.2454,-79.76866,878.38,156.34,235.86,0.905556,0.882595,0.37163,43.492207,38.624676,16.747906,0,0,1.197748,0.995,4.698442,0.867337,0.996692,2,0.189967,1.998346,4609,6260,10767,20304
2056900,1.016617,0.319757,1.492246,0.633373,1.666752,0.164139,2.624584,4.3,1.409836,26.55,8.045455,0,174.05,3,0.874493,0,0.015,-14.1418,3.179344,2.705258,0.134597,0.064606,0.850886,21.8,1.286136,1,251.35,4.516622,4,37.04514,-79.8442,423.07,298.11,299.46,1.03532,1.5,0.672414,36.539567,27.640643,35.961214,0,0,23.459485,0.9121,4.341723,0.836008,0.575354,3,0.184246,1.712323,6725,7939,14458,22865
2096846,0.748603,0.223717,1.290454,0.319098,1.523588,0,2.625349,29.95,2.178182,162.75,16.778351,0.055989,161,3,0.810392,0,0.0252,-13.7966,3.346204,3.190138,0.101372,0.039253,0.95336,23.2,1.183673,1,259.25,4.604796,4,35.98722,-79.20611,182.85,19.57,19.58,1.03125,1.496675,0.704366,24.406385,44.436823,31.133663,0,0,0,0.9156,4.993323,0.865022,0.622105,2,0.212674,2.151158,984,1625,2135,3581
2137727,1.753112,0.440334,1.296129,0.680549,2.333934,0.415756,4.231802,2.8,1.302326,10.25,8.541667,0,176.45,3,0.997922,0,0.0104,-14.1023,3.981318,2.766278,0.043371,0.040532,0.694814,18.15,1.256055,1,237.75,4.234194,4,35.68583,-82.06028,602.18,329.54,329.3,1.041152,1.184213,0.505795,40.518636,38.432809,21.071389,0,0,0,0.9861,4.943859,0.884546,0.832262,1,0.239936,2.332905,10800,13600,21173,36442
2140991,1.709404,0.458561,1.312789,0.654308,1.833823,0.412457,3.911784,2.9,1.487179,9.55,7.64,0,175.05,3,0.958176,0,0.01,-14.1,3.727755,2.768343,0.080925,0.042038,0.74263,19.95,1.209091,1,234.95,4.093206,4,35.83361,-81.71194,529.42,521.99,522.11,1.054124,1.276037,0.503033,43.129596,34.537391,17.770987,0,0,4.515216,0.9821,5.227392,0.893465,0.760818,1,0.235649,2.304327,15900,24328,35953,63389
2193340,0.717462,0.219135,1.058395,0.400189,2.485087,0.016706,2.116078,16.2,1.6875,107.65,13.540881,0.003149,164.7,3,0.654942,0,0.01,-14.1,3.274066,3.024702,-0.072157,0.012745,0.923837,24.6,1.248731,1,273.1,5.302913,4,33.68263,-82.85792,167.93,87.87,89.61,1.045455,1.5,0.66211,36.628557,23.498588,39.520093,0,0,0.19547,0.8688,4.679358,0.829473,0.774149,10,0.180327,1.858096,2752,3532,5353,7144
2198100,0.806628,0.243017,0.913453,0.437351,1.987706,0.092335,3.010128,29.8,3.568862,125.25,13.395722,0,154.4,1,1,0,0.19,-15.2,3.319218,3.60322,0.076143,0.003094,1.085563,25.4,1.36193,1,280.85,6.152245,4,32.93766,-81.81539,83.45,79.49,79.75,31.791304,1.5,0.600595,63.446555,18.766571,17.630442,0,0,0,0.45,2.730262,0.705479,0.586844,10,0.184765,1.829539,1252,2775,4670,12724
2202600,0.717314,0.214677,1.412013,0.377938,3.373185,0.001533,3.484631,47.55,9.057143,180.55,27.992248,0.000684,165.45,7,0.757863,0,0.2323,-12.847,3.341365,3.165019,0.181096,0.000457,0.947223,24.8,1.429395,1,271.1,5.893478,2,32.16798,-81.48817,34.93,590.47,623.34,46.936364,1.5,0.614375,70.519184,15.75232,13.789061,0,0,0,0.6165,2.541874,0.693049,0.370211,10,0.191687,1.819504,4863,5612,12763,25611
2215100,0.881183,0.262695,1.501381,0.48435,2.216872,0.036208,3.283135,18.65,3.188034,119.9,18.030075,0,155.85,4,0.717558,0.717558,0.0894,-12.5398,3.354398,3.158702,-0.040987,0.001033,0.94166,23.6,1.229167,1,271.2,5.271137,4,32.23944,-83.50167,113.08,420.29,425.51,1.181219,1.5,0.594118,58.95766,16.632611,24.390136,0,0,0,0.1516,2.408897,0.683436,0.536168,4,0.178698,1.640275,3930,5869,10394,18479
2216180,0.874905,0.256638,1.574542,0.367343,3.020924,0,4.036253,96.55,9.902564,204.35,30.5,0.32115,159.6,1,1,0,0.19,-15.2,3.409098,3.189064,0.007065,0.000535,0.935457,24.75,1.265985,1,278.9,5.774327,2,31.99139,-82.92194,83.53,129.11,128.08,31.672043,1.5,0.597165,67.119568,17.258596,15.348453,0,0,0,0.4884,2.705547,0.697487,1,10,0.16,1.7,1900,2248,4654,8476
2221525,0.762009,0.226848,1.387643,0.529551,1.254089,0.040876,2.534309,11.75,2.196262,74.15,20.315068,0,161,3,0.998437,0,0.0102,-14.0988,3.359124,3.142409,-0.091209,0.009539,0.935485,24.5,1.262887,1,270.65,5.245155,4,33.25236,-83.48128,176.01,490.8,493.28,1.142454,1.5,0.652093,39.320025,23.2138,37.464384,0,0,0,0.8252,4.545543,0.820505,0.539267,1,0.209687,2.089016,5000,6395,9898,16179
2231342,1.143163,0.302145,1.610304,0.391853,2.01807,0,5.022103,33.9,6.108108,152.7,23.136364,0.091444,236.3,7,0.987821,0.012179,0.2181,-12.9854,3.783495,3.4984,0.696951,0,0.924648,21.3,1.356688,1,259.45,6.104706,1,27.56865,-80.79617,21.9,111.56,193.78,49.477444,1.5,0.644207,90.284796,5.95873,3.458829,0,0,0,0.1387,1.945243,0.609106,0.539464,10,0.169211,1.607893,1002,1399,2258,3406
2297155,0.792041,0.199601,1.150056,0.392088,2.317879,0.000784,3.371883,52.1,6.722581,183,25.774648,0.033128,256.15,7,0.967832,0,0.219,-13.0708,3.968116,3.867191,0.759624,0,0.974566,24.3,1.41691,1,270.6,6.911877,2,27.48726,-82.02342,35.51,93.6,97.92,49.768116,1.5,0.644992,91.158857,5.398378,3.442489,0,0,0,0.1264,1.365275,0.519045,0.638268,4,0.177715,1.522848,1303,2318,3250,6061
2298123,1.042803,0.283028,1.433352,0.503475,3.151086,0.038917,4.751511,38.35,12.57377,136.5,23.534483,0,260.85,4,0.614797,0.614797,0.1313,-11.9556,3.684448,3.525578,0.824779,0,0.956881,22.6,1.329412,1,255.7,6.073634,1,27.052,-81.78453,21.75,540.65,541.3,49.874488,1.494205,0.680187,84.683977,5.89691,3.838623,0,5.401839,0,0.1369,1.75644,0.604274,0.536342,10,0.175792,1.751235,2822,3888,5785,9591
2298608,1.351725,0.346924,1.299453,0.39534,2.427895,0.021149,5.599066,40.95,7.951456,156.3,25.209677,0.008761,269.1,7,0.972753,0,0.2192,-13.0599,3.896312,3.622557,0.773908,0,0.92974,22.65,1.415625,1,265.9,6.757306,2,27.34366,-82.15676,22.79,312.34,313.85,49.408353,1.5,0.657509,87.932443,6.305165,3.747817,0,1.95893,0,0.0756,1.615077,0.574742,0.413797,10,0.171724,1.582759,3319,6606,10077,22697
2342933,0.998638,0.261793,1.202782,0.339009,1.871527,0.01265,3.373424,25,2.145923,153.75,14.504717,0,165.55,7,0.987847,0,0.2272,-12.7573,3.814604,3.275106,-0.066124,0.002796,0.858571,23.1,1.218997,1,275.8,5.466799,4,32.01766,-85.29577,127.7,290.1,290.04,1.679707,1.5,0.610701,57.655488,20.007177,20.07147,0,0,2.200057,0.9083,4.917975,0.832053,0.7484,10,0.182523,1.875313,8743,11924,18534,32254
2372250,1.222512,0.306924,1.668065,0.507875,1.573454,0.070499,4.144493,9.2,3.538462,91.85,14.934959,0,159.7,7,0.984187,0.015813,0.2051,-12.9898,3.983117,3.14446,-0.056899,0.003476,0.789447,22.65,1.217742,1,263.65,4.993371,4,31.59627,-86.40552,122.94,1145.22,1145.56,6.172392,1.5,0.586147,56.655488,23.105298,15.335826,0,0,4.874723,0.7608,4.244447,0.799281,0.884332,10,0.17041,1.780968,12200,15288,32661,63261
2384540,2.080848,0.422265,1.583885,0.479563,2.330033,0.111052,6.84629,9.6,1.586777,84.1,9.666667,0,155.35,1,1,0,0.12,-16.5,4.927828,2.785702,-0.114014,0.031683,0.5653,19.95,1.216463,1,255.4,4.512367,4,34.87202,-84.72133,499.46,21.37,22.13,0.970588,1.266209,0.461983,39.373671,29.790612,14.854991,0,0,15.786285,0.96,4.973816,0.880693,1,1,0.25,2.4,1195,1480,2390,4280
2395120,1.287327,0.342948,1.165397,0.565289,2.180214,0.238804,3.640304,7.75,1.519608,22.8,4.75,0,161.25,4,0.528965,0.528965,0.1005,-13.7867,3.753707,2.946942,-0.103527,0.012489,0.785075,23.1,1.215789,1,266.25,4.784367,4,34.24278,-84.88972,250.6,84.01,85.27,1.072,1.154628,0.540577,22.522936,43.086304,34.536383,0,0,0,0.7132,4.305971,0.809084,0.925798,1,0.24478,2.333475,2100,3180,4776,7393
2408540,1.405807,0.345785,1.530167,0.552621,2.313917,0.115443,4.338091,7.7,1.604167,65.15,11.954128,0,161.4,3,0.93878,0,0.0114,-14.0771,4.065551,3.135989,-0.122946,0.010695,0.771357,21.8,1.188011,1,255.55,4.650591,4,32.91679,-86.27025,242.26,682.41,683.86,1.108607,1.5,0.44713,25.825295,20.290687,18.880857,0,0,30.861004,0.8204,4.870181,0.85198,0.76438,1,0.234727,2.294393,15300,23500,40806,74797
2427250,1.220716,0.301902,1.10631,0.384895,1.820971,0.090582,4.818947,23,2.433862,116.7,13.11236,0,153.7,7,0.998632,0.00001,0.1718,-13.6538,4.043415,3.971581,-0.084702,0.003181,0.982234,22.35,1.152062,1,266.05,4.935993,4,31.99626,-87.06832,102.61,675.24,680.64,2.046218,1.5,0.486197,24.902719,21.656663,25.13134,0,0,28.367482,0.9336,5.098581,0.847364,0.539183,1,0.208527,2.077428,10777,23125,30868,60514
2430085,1.699083,0.401421,1.484606,0.477175,0.833942,0.18096,5.489112,11.6,1.459119,77.75,12.34127,0,150.8,7,1,0,0.22,-13,4.232671,2.947196,-0.165292,0.012677,0.696297,22.85,1.248634,1,264.65,4.816197,4,34.46667,-88.28361,150.01,40.56,40.73,1,1.5,0.656567,46.043843,31.717275,22.224495,0,0,0,0.8644,4.121815,0.821248,0.572028,2,0.210765,2.108013,1210,1663,2168,2925
2430615,1.684233,0.397111,1.303252,0.5613,0.871308,0.213042,4.260842,6.45,1.433333,38.8,10.210526,0,156.6,7,1,0,0.22,-13,4.24122,2.95051,-0.160447,0.010539,0.695675,22.5,1.239669,1,264.45,4.812557,4,34.3925,-88.355,132.82,28.71,32.52,1.04,1.5,0.657,46.2,31.4,22.4,0,0,0,0.9889,4.771733,0.856238,0.699399,1,0.231964,2.27976,945,1080,1686,2309
2464146,1.512073,0.363503,1.363698,0.508776,1.706025,0.201046,4.948825,11,1.496599,49.35,8.508621,0,156.15,7,0.634122,0,0.1834,-14.2806,4.159726,3.030128,-0.155161,0.010091,0.728444,23.85,1.235751,1,264.65,5.084534,4,33.41345,-87.51056,140.81,15.82,15.84,1,1.5,0.64132,42.287602,36.188545,18.967194,0,0,2.43106,0.9571,4.466451,0.822113,1,1,0.25,2.4,1193,2000,3571,7696
2464360,1.453659,0.354719,1.201082,0.519637,0.817874,0.230467,4.773967,9.55,1.591667,34.7,8.567901,0,149.6,7,0.745173,0,0.1945,-13.8919,4.098059,3.162128,-0.155679,0.009537,0.771616,23.65,1.24147,1,264.1,4.964286,4,33.42484,-87.64251,114.12,148.62,148.99,1.090909,1.5,0.655909,44.553793,32.574246,22.578724,0,0,0.31155,0.9717,4.548106,0.839519,0.881219,1,0.23931,2.316854,4542,5372,8919,15859
2465493,1.159783,0.286827,1.149447,0.629209,1.059069,0.351941,3.020826,3.3,1.736842,1.4,4,0,156.1,7,1,0,0.232,-12.5809,4.043492,3.58987,-0.139368,0.007311,0.887814,23.7,1.25066,1,266.2,5.148936,4,32.99735,-87.62223,101.5,83.42,86.62,3.962406,1.5,0.666774,44.086577,33.129618,22.786778,0,0,0,0.8617,5.054573,0.85216,0.595506,1,0.221089,2.191789,1196,1818,4452,11753
2481510,1.705698,0.369133,1.302884,0.425394,1.854562,0.140562,6.288627,17.2,2.248366,90.3,10.623529,0,164.35,7,1,0,0.2518,-11.8855,4.620825,3.216087,0.023743,0.000762,0.695998,20.4,1.232628,1,246.6,4.710602,2,30.48361,-89.27444,64,800.66,801.48,31.483036,1.5,0.614774,50.965184,30.319112,18.663105,0,0,0,0.7816,4.813893,0.818001,0.752966,10,0.169881,2.021144,15500,18400,26541,36977
3010655,1.496955,0.455751,1.927018,0.49394,1.504911,0.081732,4.969306,8.5,2.65625,93.2,14.912,0,159.05,1,1,0,0.1893,-15.1986,3.284587,2.261309,0.205555,0.207262,0.688461,17.2,1.166102,1,207.55,2.952347,3,41.96173,-78.19807,635.06,254.44,255.12,1.162228,1.452177,0.622442,31.983718,49.05677,15.894017,0,0,3.160285,0.9918,4.949542,0.887088,0.937643,2,0.189376,1.968821,2983,3543,4534,5968
3021350,2.291054,0.6216,1.552721,0.407555,1.44849,0.092894,9.06071,17.05,1.823529,104.9,11.527473,0,141.4,1,0.999982,0,0.1276,-16.3597,3.685736,2.265406,0.168834,0.208264,0.614641,15.45,1.240964,1,200.1,3.066667,3,42.01533,-79.78255,485.4,239.67,249,9.968137,1.425202,0.637301,22.875505,61.351981,13.884773,0,0,1.95873,0.9747,3.858552,0.840787,0.724142,3,0.182759,1.637929,5179,5720,6911,8447
3300400,1.366465,0.395171,1.398965,0.288199,2.097366,0.001197,6.520849,33.05,2.248299,161.2,17.240642,0.003149,157.4,8,0.796358,0.195244,0.1084,-15.5792,3.457907,2.700829,0.01187,0.053766,0.781059,21.45,1.208451,1,248.5,4.141667,4,37.83284,-85.29607,254.43,1128.58,1128.54,1.228267,0.929417,0.372514,8.183858,38.344728,33.887578,0,0,19.75558,0.4901,3.208154,0.765662,0.857702,3,0.180083,1.504166,23283,28487,37507,53536
3338780,1.16591,0.39984,1.507974,0.395333,3.061302,0.035378,4.492959,20.15,2.704698,127.6,23.62963,0,182.95,1,0.674635,0.09411,0.1608,-15.1955,2.91594,2.481242,0.329599,0.07255,0.850924,22.15,1.23743,1,259.35,4.562005,4,40.26531,-87.6428,213.25,691.56,691.76,48.056481,1.5,0.662618,19.205609,48.233504,28.008085,0,0,4.598186,0.0378,2.59065,0.768584,0.999967,4,0.18,1.5,11988,14266,23460,38883
3592718,1.505406,0.352112,1.323285,0.44152,1.39546,0.149738,4.85736,12.05,1.525316,79.75,9.906832,0,150.25,7,1,0,0.2274,-12.7422,4.275358,3.761119,-0.138466,0.014911,0.87972,21.2,1.250737,1,257.85,4.679673,4,34.83556,-88.28806,173.22,66.99,67,1.12,1.5,0.655695,45.653083,32.334079,21.931466,0,0,0,0.9566,4.183227,0.82293,0.383191,2,0.202558,1.932364,2854,3515,5638,8964
4015330,0.96681,0.43165,0.991233,0.337148,1.924143,0.033806,4.741569,38.55,4.535294,153.6,20.756757,0.010815,202,5,0.660215,0,0.0628,-13.0436,2.2398,1.958455,0.590786,0.196079,0.874388,20.8,1.377483,1,250.85,4.47148,1,46.94688,-91.7924,337.69,224.35,225.84,16.482234,1.482001,0.645932,35.846119,29.047431,32.761446,0,0,2.185468,0.9911,5.23757,0.877814,0.981064,1,NaN,NaN,3697,5558,10609,22446
4024430,0.803006,0.359584,1.294473,0.464913,1.301335,0.103132,3.156727,21.25,3.72807,83.3,17.913978,0,204.2,1,0.640746,0,0.1771,-13.3583,2.233154,2.011563,0.682955,0.160867,0.900772,22.25,1.332335,1,261.25,5.107527,1,46.63327,-92.09408,343.48,1091.25,1094.55,34.954255,1.5,0.713585,48.431146,21.110298,21.548924,0,8.637248,0,0.9961,4.812079,0.871377,0.441344,3,0.204755,1.90712,8509,15734,27180,61124
4115265,0.825588,0.330594,1.031334,0.757702,0.550163,0.357612,1.711428,0.25,1.25,0.2,1.333333,0,176.4,1,1,0,0.1501,-15.9413,2.497285,2.262025,0.222395,0.176924,0.905793,22.05,1.270893,1,245.25,3.968447,3,43.24976,-84.98113,254.56,95.78,96.12,31.709877,1.5,0.635053,72.039453,17.966213,10.063404,0,0,0,0.1706,1.967986,0.679643,0.876628,3,0.18,1.5,321,459,551,793
4127918,0.885658,0.337654,1.221402,0.592684,1.546156,0.249883,2.930768,7.65,3.122449,0,0,0,189.1,4,0.746355,0.746355,0.0752,-12.9921,2.622971,2.028005,0.149954,0.290254,0.773171,15.25,1.177606,1,209.55,3.469371,2,46.18585,-84.59783,234.05,548.29,602.47,45.093001,1.481481,0.763226,56.646561,11.788935,15.682236,0,15.728894,0,0.9563,4.014129,0.832399,0.756314,1,0.232942,2.180683,3560,4200,5066,6782
4161580,0.640158,0.258277,1.638778,0.615977,0.011894,0.098913,1.826087,1.45,2.416667,38,7.037037,0,173.85,8,1,0,0.12,-16.5,2.478576,2.282443,0.237782,0.157673,0.920868,21.8,1.249284,1,251,4.104661,3,42.80086,-83.09021,277.3,64.31,66.55,29.388889,1.5,0.650127,52.784626,30.705195,16.638663,0,0,0,0.3152,2.419784,0.693711,1,3,0.18,1.5,160,225,282,419
4197170,0.85534,0.315298,0.710097,0.224128,2.064182,0.028266,3.797961,40.55,2.599359,189.05,17.668224,0,165.6,4,0.756871,0.756871,0.0746,-12.9427,2.712798,2.412342,0.197257,0.107585,0.889245,20.2,1.171014,1,242.9,3.822187,4,41.11367,-83.16825,275.04,95.21,95.97,45.00625,1.5,0.674756,20.763925,44.650171,29.623906,0,0,4.894748,0.0059,1.708784,0.660643,1,4,0.18,1.5,2097,2538,4252,7514
4213075,1.468619,0.450833,1.429959,0.468619,1.471762,0.153305,5.040156,12.6,1.392265,67.2,7.148936,0,145.85,1,1,0,0.1513,-15.9184,3.257565,2.308161,0.15236,0.160655,0.708554,16.65,1.332,1,210.3,3.296238,3,41.992,-80.29117,358.17,11.65,11.94,29.45,1.5,0.686715,18.035936,67.257519,14.642485,0,0,0,0.9686,3.273194,0.783147,1,3,0.18,1.5,524,816,1215,2172
4216418,1.477927,0.468583,1.659621,0.489052,1.217453,0.124527,5.093141,10.95,1.586957,85.2,8.968421,0,157.3,1,0.989053,0,0.1351,-16.2122,3.154031,2.232062,0.137933,0.225394,0.707685,15.25,1.146617,1,202.85,2.956997,3,42.86395,-78.28363,533.55,196.47,196.96,7.367601,1.206036,0.513796,23.384659,54.356384,17.333466,0,0,4.956459,0.9172,3.888241,0.838975,1,3,0.18,1.5,4191,5207,7064,10573
4224775,1.129647,0.387613,1.698497,0.506242,0.022873,0.105529,3.693502,11.25,1.90678,79.15,10.993056,0,164.4,1,1,0,0.1338,-16.2436,2.914367,2.244688,0.227626,0.20465,0.770215,17.2,1.142857,1,217.75,3.15123,3,42.53562,-77.70416,519.45,231.84,232.59,4.05277,1.105418,0.478356,22.771987,56.43728,16.719066,0,0,4.089395,0.8681,4.301454,0.852577,0.521256,2,0.185213,1.760628,3865,5141,7844,12348
5129115,0.63789,0.323291,1.649712,0.703045,2.196741,0.074718,1.930204,0.3,3,32.9,31.333333,0,217.1,3,0.665097,0,0.0345,-14.0593,1.973116,1.900617,0.759442,0.174442,0.963257,19.35,1.29,1,251.5,4.822627,1,48.26463,-92.56599,428.21,2357.59,2373.72,11.107304,1.027822,0.446884,50.922395,23.961671,9.48429,10.784757,7.411088,4.939186,0.9664,3.607641,0.72576,0.88054,1,NaN,NaN,3100,3715,4726,6007
5488200,0.728126,0.273374,0.917308,0.250112,2.030607,0.003029,2.828797,46.2,3.898734,204.65,24.363095,0.002738,217.65,1,0.979147,0,0.12,-16.5,2.66348,2.428881,0.606905,0.101821,0.91192,23.75,1.208651,1,267.9,5.069063,1,41.30055,-93.04548,282.37,234.21,234.94,31.185379,1.5,0.553194,13.811417,37.007984,27.187652,0,0,21.957881,0.4427,2.07266,0.715748,1,3,0.18,1.5,5916,15633,24252,67775
5503800,0.765752,0.25994,0.420255,0.117701,2.347613,0,3.435607,65.9,4.321311,259.05,17.865517,0.110472,202.95,1,0.898009,0.101991,0.1767,-14.8532,2.945878,2.5779,0.376373,0.083284,0.875087,24.25,1.25,1,270.25,5.027907,1,39.58483,-91.99349,232.79,212.64,212.69,47.837838,1.5,0.718448,16.945095,47.0895,35.84127,0,0,0,0.076,1.829797,0.668461,0.980311,4,0.18,1.5,4807,7792,10814,16544
5507600,0.708253,0.242511,0.345532,0.103658,2.825228,0,2.608449,62.1,3.942857,267.1,17.176849,0.086242,203.65,4,0.829123,0.829123,0.0822,-12.381,2.920493,3.570261,0.326669,0.074263,1.222486,23.6,1.272237,1,268.5,4.958449,1,39.43143,-91.67627,232.77,275.38,275.86,48.511628,1.493376,0.715863,12.621767,52.174927,34.781827,0,0,0,0.0387,1.786568,0.653289,0.990572,4,0.18,1.5,8988,10135,14264,18870
5508805,0.687444,0.239322,0.782111,0.203593,2.127368,0.002052,2.649089,40.2,3.045455,207.8,19.885167,0.005749,199.3,4,0.667366,0.667366,0.1032,-12.931,2.87246,2.694947,0.322871,0.075793,0.938202,23.3,1.24933,1,268.4,4.862319,1,39.52046,-91.34275,223.69,536.4,536.51,33.021871,1.427535,0.682342,14.074791,51.490288,34.144997,0,0,0,0.0858,2.043055,0.681302,0.552715,4,0.18,1.5,15485,16780,22412,28084
5591550,0.892293,0.307702,1.511314,0.356128,2.281449,0,3.661853,27.5,3.235294,155.9,27.113043,0.126489,175.75,1,1,0,0.19,-15.2,2.89986,2.583871,0.197562,0.069252,0.891033,23.5,1.291209,1,263.9,4.855566,4,39.5067,-88.52756,211.21,96.21,97.12,49.1875,1.5,0.655463,17.777238,51.534878,25.36493,0,0,5.287438,0.0151,2.390055,0.738905,1,4,0.18,1.5,3004,3193,5507,9323
5592050,0.786826,0.277746,1.260684,0.308206,2.921469,0.002214,3.1001,35.65,3.547264,179.2,25.239437,0.004517,184,1,1,0,0.19,-15.2,2.832898,2.590847,0.188157,0.074089,0.914557,23.55,1.223377,1,262.85,4.697945,4,39.40587,-88.89646,191.16,254.12,260.92,46.567901,1.5,0.67718,16.048877,52.932794,27.732317,0,0,3.264702,0.0709,2.20183,0.712947,0.886279,4,0.18,1.5,6020,10066,16177,31317
5592575,0.865628,0.29015,0.599717,0.178759,1.854912,0,3.672517,62.1,3.718563,233.9,16.075601,0.17796,174.4,1,1,0,0.19,-15.2,2.983383,2.673311,0.131976,0.06388,0.896067,24.8,1.192308,1,264.25,4.595652,4,38.93699,-88.95284,176.47,115.25,116.33,45.227778,1.5,0.707365,16.026574,59.580002,24.362523,0,0,0,0.0625,2.064974,0.684112,0.50979,3,0.18,1.5,5736,6225,8248,10648
5595730,0.872785,0.281482,0.534583,0.141607,1.896899,0,3.997024,64.8,3.681818,243.65,15.180685,0.131006,168.45,4,0.749218,0.749218,0.0926,-12.6527,3.100682,2.670976,0.114669,0.056672,0.861416,24,1.191067,1,265.8,4.746429,4,38.25394,-89.03979,151.58,236.76,233.33,45.732782,1.5,0.693948,16.571143,57.813406,23.863422,0,0,1.71323,0.0879,2.133212,0.705835,0.674444,4,0.18,1.5,10534,16302,27432,50266
